Date,Open,High,Low,Close,Adj Close,Volume
2019-10-10,1948.000000,1982.500000,1935.599976,1968.750000,1958.570068,1492290
2019-10-11,1985.849976,2016.900024,1975.500000,2004.650024,1994.284424,1934337
2019-10-14,2022.400024,2031.449951,2006.250000,2014.250000,2003.834839,2135148
2019-10-15,2050.000000,2077.300049,2025.800049,2064.399902,2053.725342,5761733
2019-10-16,2065.300049,2080.000000,2052.600098,2071.000000,2060.291260,1661705
2019-10-17,2067.500000,2108.000000,2061.949951,2103.850098,2092.971680,2001245
2019-10-18,2100.000000,2116.000000,2090.699951,2106.850098,2095.956055,2202270
2019-10-22,2120.000000,2149.000000,2112.000000,2127.350098,2116.350098,1737401
2019-10-23,2119.449951,2137.449951,2098.000000,2133.250000,2133.250000,1535786
2019-10-24,2141.000000,2150.000000,2118.050049,2133.350098,2133.350098,973453
2019-10-25,2147.550049,2156.500000,2129.300049,2145.100098,2145.100098,1612038
2019-10-27,null,null,null,null,null,null
2019-10-29,2135.000000,2163.949951,2111.399902,2160.199951,2160.199951,1229516
2019-10-30,2180.000000,2180.000000,2142.000000,2169.399902,2169.399902,1195298
2019-10-31,2165.000000,2187.250000,2159.300049,2175.350098,2175.350098,1752830
2019-11-01,2165.100098,2184.300049,2146.399902,2179.350098,2179.350098,1609685
2019-11-04,2179.350098,2186.850098,2149.800049,2158.149902,2158.149902,1523698
2019-11-05,2153.500000,2175.750000,2143.149902,2172.149902,2172.149902,2167085
2019-11-06,2166.000000,2184.000000,2155.000000,2179.449951,2179.449951,1093243
2019-11-07,2190.000000,2190.000000,2128.000000,2138.250000,2138.250000,1970785
2019-11-08,2135.000000,2145.149902,2083.000000,2086.399902,2086.399902,1537851
2019-11-11,2081.300049,2100.050049,2068.050049,2081.350098,2081.350098,1050170
2019-11-13,2084.000000,2094.899902,2072.449951,2091.000000,2091.000000,868433
2019-11-14,2090.600098,2090.600098,2061.449951,2069.050049,2069.050049,1291198
2019-11-15,2062.250000,2099.000000,2050.550049,2057.699951,2057.699951,958290
2019-11-18,2059.800049,2075.350098,2038.000000,2056.199951,2056.199951,1200573
2019-11-19,2060.050049,2060.050049,2030.000000,2037.750000,2037.750000,1413218
2019-11-20,2044.000000,2052.850098,2017.050049,2026.500000,2026.500000,989673
2019-11-21,2027.000000,2059.949951,2017.000000,2048.649902,2048.649902,1397175
2019-11-22,2050.000000,2053.199951,2008.000000,2028.349976,2028.349976,835864
2019-11-25,2022.099976,2066.949951,2022.099976,2062.399902,2062.399902,862520
2019-11-26,2059.000000,2080.750000,2032.300049,2058.350098,2058.350098,3188224
2019-11-27,2062.550049,2099.899902,2055.850098,2093.250000,2093.250000,1259986
2019-11-28,2097.949951,2098.350098,2067.000000,2087.149902,2087.149902,1026831
2019-11-29,2084.000000,2084.500000,2031.000000,2035.300049,2035.300049,1298616
2019-12-02,2038.000000,2062.000000,2029.250000,2043.199951,2043.199951,1600494
2019-12-03,2041.000000,2053.100098,2020.150024,2028.449951,2028.449951,1199012
2019-12-04,2027.000000,2052.000000,2022.000000,2048.000000,2048.000000,1046309
2019-12-05,2047.800049,2047.800049,2027.300049,2037.449951,2037.449951,961085
2019-12-06,2044.000000,2049.000000,2022.000000,2026.050049,2026.050049,657658
2019-12-09,2030.000000,2032.050049,1991.199951,2008.150024,2008.150024,964222
2019-12-10,2014.900024,2041.599976,2011.000000,2025.349976,2025.349976,1610623
2019-12-11,2027.900024,2030.000000,1998.000000,2010.449951,2010.449951,967708
2019-12-12,2010.000000,2034.500000,2002.000000,2007.349976,2007.349976,955318
2019-12-13,2018.449951,2024.000000,2000.000000,2006.199951,2006.199951,1212988
2019-12-16,2000.000000,2011.000000,1968.150024,1974.750000,1974.750000,1683941
2019-12-17,1979.000000,1994.949951,1950.000000,1961.349976,1961.349976,2189167
2019-12-18,1960.000000,1966.599976,1907.349976,1928.550049,1928.550049,3986106
2019-12-19,1931.900024,1966.400024,1930.050049,1951.099976,1951.099976,2035095
2019-12-20,1950.000000,1959.900024,1931.449951,1943.099976,1943.099976,2169685
2019-12-23,1949.250000,1962.000000,1944.400024,1950.400024,1950.400024,807062
2019-12-24,1952.000000,1964.800049,1940.400024,1946.400024,1946.400024,790621
2019-12-26,1950.800049,1954.250000,1938.500000,1944.949951,1944.949951,862164
2019-12-27,1946.900024,1954.449951,1934.000000,1949.900024,1949.900024,937907
2019-12-30,1949.900024,1954.250000,1927.500000,1937.250000,1937.250000,1117498
2019-12-31,1940.000000,1946.599976,1920.099976,1923.000000,1923.000000,706593
2020-01-01,1930.000000,1939.900024,1918.000000,1936.550049,1936.550049,543035
2020-01-02,1940.000000,1952.599976,1930.000000,1938.050049,1938.050049,663275
2020-01-03,1937.900024,1940.000000,1918.750000,1927.449951,1927.449951,1598825
2020-01-06,1927.349976,1929.400024,1911.250000,1915.449951,1915.449951,683129
2020-01-07,1919.250000,1931.000000,1918.000000,1920.699951,1920.699951,808935
2020-01-08,1910.000000,1936.050049,1906.449951,1929.349976,1929.349976,1889685
2020-01-09,1941.550049,1947.300049,1931.000000,1935.050049,1935.050049,1544334
2020-01-10,1940.900024,1957.500000,1931.650024,1954.000000,1954.000000,1003336
2020-01-13,1961.000000,1997.849976,1957.000000,1994.849976,1994.849976,2040089
2020-01-14,1995.500000,2014.949951,1982.400024,2008.800049,2008.800049,1610737
2020-01-15,2011.150024,2027.000000,1997.349976,2021.650024,2021.650024,1559491
2020-01-16,2022.000000,2054.699951,2016.099976,2049.250000,2049.250000,2468958
2020-01-17,2055.000000,2063.899902,2040.050049,2060.300049,2060.300049,994719
2020-01-20,2060.500000,2075.899902,2050.000000,2062.850098,2062.850098,829399
2020-01-21,2059.750000,2075.000000,2052.149902,2055.399902,2055.399902,750000
2020-01-22,2063.000000,2063.500000,2027.199951,2051.699951,2051.699951,983169
2020-01-23,2051.750000,2060.850098,2035.000000,2056.899902,2056.899902,708017
2020-01-24,2057.000000,2079.000000,2050.050049,2073.699951,2073.699951,914993
2020-01-27,2066.000000,2068.750000,2056.750000,2061.350098,2061.350098,429312
2020-01-28,2062.000000,2065.000000,2042.699951,2060.600098,2060.600098,777052
2020-01-29,2062.050049,2085.800049,2062.050049,2074.199951,2074.199951,873433
2020-01-30,2074.899902,2078.000000,2049.449951,2058.100098,2058.100098,952768
2020-01-31,2064.000000,2068.250000,2020.050049,2034.250000,2034.250000,1930834
2020-02-03,2074.899902,2195.550049,2074.899902,2178.949951,2178.949951,4012542
2020-02-04,2177.000000,2204.199951,2140.000000,2155.600098,2155.600098,1932121
2020-02-05,2167.399902,2184.000000,2153.899902,2160.300049,2160.300049,1514368
2020-02-06,2166.000000,2196.250000,2134.050049,2156.399902,2156.399902,1302116
2020-02-07,2165.000000,2172.000000,2141.600098,2159.949951,2159.949951,908152
2020-02-10,2160.100098,2189.550049,2151.699951,2159.300049,2159.300049,1389847
2020-02-11,2169.000000,2179.649902,2147.699951,2152.649902,2152.649902,777506
2020-02-12,2157.100098,2272.000000,2155.000000,2260.350098,2260.350098,4753325
2020-02-13,2256.000000,2288.949951,2233.050049,2283.399902,2283.399902,2950407
2020-02-14,2273.000000,2297.600098,2246.250000,2255.050049,2255.050049,1728651
2020-02-17,2248.000000,2289.000000,2243.199951,2252.600098,2252.600098,1420851
2020-02-18,2252.600098,2262.949951,2222.100098,2234.399902,2234.399902,1194605
2020-02-19,2250.199951,2308.199951,2241.250000,2292.149902,2292.149902,1299800
2020-02-20,2282.199951,2289.949951,2242.500000,2248.250000,2248.250000,1555224
2020-02-24,2236.800049,2262.000000,2210.100098,2215.149902,2215.149902,1409245
2020-02-25,2239.899902,2279.699951,2225.750000,2233.600098,2233.600098,2237493
2020-02-26,2238.800049,2255.699951,2202.350098,2236.199951,2236.199951,2896154
2020-02-27,2241.949951,2259.699951,2200.000000,2254.949951,2254.949951,2446802
2020-02-28,2191.100098,2229.399902,2155.000000,2174.750000,2174.750000,3837330
2020-03-02,2190.000000,2241.949951,2141.850098,2159.449951,2159.449951,1707337
2020-03-03,2171.899902,2189.600098,2141.699951,2166.649902,2166.649902,1753148
2020-03-04,2179.000000,2185.050049,2152.000000,2175.850098,2175.850098,1515878
2020-03-05,2185.000000,2258.649902,2181.850098,2218.000000,2218.000000,2272645
2020-03-06,2185.000000,2250.000000,2159.250000,2188.899902,2188.899902,2479414
2020-03-09,2140.000000,2169.600098,2112.000000,2121.500000,2121.500000,2485118
2020-03-11,2066.000000,2169.449951,2066.000000,2155.000000,2155.000000,2861629
2020-03-12,2102.399902,2123.000000,2031.650024,2055.949951,2055.949951,3655780
2020-03-13,1970.000000,2120.000000,1888.099976,2033.199951,2033.199951,3667035
2020-03-16,2000.000000,2039.199951,1933.900024,1941.900024,1941.900024,2948679
2020-03-17,1955.550049,2088.000000,1951.949951,2004.050049,2004.050049,3732382
2020-03-18,2034.050049,2063.800049,1909.349976,1923.800049,1923.800049,3910994
2020-03-19,1894.300049,1899.000000,1757.300049,1838.300049,1838.300049,5095006
2020-03-20,1850.000000,2078.899902,1850.000000,2051.699951,2051.699951,4252245
2020-03-23,1950.000000,1985.050049,1850.000000,1869.699951,1869.699951,3574673
2020-03-24,1975.000000,2070.949951,1930.000000,2027.849976,2027.849976,5788124
2020-03-25,2010.050049,2138.949951,2001.650024,2088.149902,2088.149902,3959038
2020-03-26,2089.000000,2250.000000,2060.000000,2194.899902,2194.899902,3201540
2020-03-27,2239.000000,2267.649902,2120.500000,2140.550049,2140.550049,2918646
2020-03-30,2123.000000,2213.000000,2102.850098,2184.350098,2184.350098,2809606
2020-03-31,2234.800049,2313.000000,2185.000000,2298.500000,2298.500000,2809269
2020-04-01,2293.199951,2324.899902,2158.050049,2179.649902,2179.649902,2774626
2020-04-03,2234.000000,2254.100098,2127.949951,2154.100098,2154.100098,4121436
2020-04-07,2220.000000,2460.000000,2220.000000,2444.899902,2444.899902,8510114
2020-04-08,2432.000000,2614.300049,2417.399902,2460.850098,2460.850098,9791862
2020-04-09,2499.949951,2500.000000,2345.000000,2372.250000,2372.250000,4770068
2020-04-13,2381.000000,2423.000000,2315.000000,2346.449951,2346.449951,3249551
2020-04-15,2425.949951,2516.600098,2381.500000,2487.550049,2487.550049,29485531
2020-04-16,2466.000000,2526.149902,2421.100098,2436.100098,2436.100098,5388243
2020-04-17,2498.800049,2498.800049,2354.050049,2385.000000,2385.000000,4540936
2020-04-20,2420.000000,2420.000000,2321.000000,2336.550049,2336.550049,2985268
2020-04-21,2283.000000,2378.000000,2282.000000,2317.399902,2317.399902,3227335
2020-04-22,2317.949951,2399.949951,2275.649902,2386.149902,2386.149902,2837815
2020-04-23,2389.000000,2413.000000,2308.050049,2317.500000,2317.500000,4095570
2020-04-24,2311.000000,2338.000000,2280.000000,2283.100098,2283.100098,2169013
2020-04-27,2305.000000,2329.399902,2283.250000,2320.449951,2320.449951,2013715
2020-04-28,2338.649902,2338.649902,2267.000000,2289.949951,2289.949951,2164023
2020-04-29,2290.000000,2291.699951,2221.000000,2231.750000,2231.750000,3642151
2020-04-30,2272.000000,2272.000000,2160.000000,2195.000000,2195.000000,8448047
